Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,AdoptionSpeed
6,179,1,2,1,2,1,1,2,1,350,41401,1
9,179,1,2,1,2,1,1,2,1,0,41326,1
12,179,1,2,1,2,1,1,2,1,300,41326,0
12,179,1,2,1,2,1,1,2,1,0,41326,3
18,179,1,2,1,2,1,1,2,1,0,41401,1
24,179,1,2,1,2,1,1,2,1,50,41326,3
96,179,1,2,1,2,1,1,2,1,0,41330,2
8,205,1,2,1,2,1,1,2,1,0,41326,3
48,205,1,2,1,2,1,1,2,1,0,41326,3
9,207,1,2,1,2,1,1,2,1,0,41401,0
1,307,1,2,1,2,1,1,2,1,0,41332,4
6,307,1,2,1,2,1,1,2,1,0,41326,3
24,307,1,2,1,2,1,1,2,1,0,41326,3
60,60,2,2,1,2,1,1,2,1,100,41326,1
26,152,2,2,1,2,1,1,2,1,100,41401,4
60,169,2,2,1,2,1,1,2,1,0,41326,2
6,179,2,2,1,2,1,1,2,1,350,41401,1
29,205,2,2,1,2,1,1,2,1,0,41326,2
2,307,2,2,1,2,1,1,2,1,0,41326,4
3,307,2,2,1,2,1,1,2,1,235,41326,1
12,307,2,2,1,2,1,1,2,1,0,41327,3
12,307,2,2,1,2,1,1,2,1,80,41326,3
48,178,1,3,1,2,1,1,2,1,0,41401,4
12,60,2,3,1,2,1,1,2,1,0,41327,1
60,205,1,4,1,2,1,1,2,1,0,41401,3
3,169,1,5,1,2,1,1,2,1,500,41326,2
24,178,1,5,1,2,1,1,2,1,0,41401,1
32,179,1,5,1,2,1,1,2,1,200,41326,2
10,205,2,5,1,2,1,1,2,1,0,41401,1
17,205,2,5,1,2,1,1,2,1,0,41326,1
12,307,2,5,1,2,1,1,2,1,0,41326,1
3,195,1,6,1,2,1,1,2,1,0,41336,1
12,195,1,6,1,2,1,1,2,1,200,41326,1
96,195,1,6,1,2,1,1,2,1,0,41326,2
24,195,2,6,1,2,1,1,2,1,150,41401,3
30,195,2,6,1,2,1,1,2,1,0,41401,3
7,147,1,7,1,2,1,1,2,1,0,41401,1
9,147,1,7,1,2,1,1,2,1,0,41401,1
84,147,1,7,1,2,1,1,2,1,0,41336,1
21,179,1,7,1,2,1,1,2,1,450,41401,4
10,213,1,7,1,2,1,1,2,1,0,41401,4
30,205,2,7,1,2,1,1,2,1,500,41326,3
4,307,2,7,1,2,1,1,2,1,0,41326,3
72,20,1,1,2,2,1,1,2,1,0,41326,3
6,26,1,1,2,2,1,1,2,1,0,41330,2
5,39,1,1,2,2,1,1,2,1,0,41326,3
2,69,1,1,2,2,1,1,2,1,100,41401,2
2,69,1,1,2,2,1,1,2,1,100,41401,2
4,78,1,1,2,2,1,1,2,1,0,41326,4
24,82,1,1,2,2,1,1,2,1,0,41401,3
42,103,1,1,2,2,1,1,2,1,350,41326,4
52,119,1,1,2,2,1,1,2,1,100,41401,1
3,141,1,1,2,2,1,1,2,1,0,41326,1
3,178,1,1,2,2,1,1,2,1,380,41326,1
3,189,1,1,2,2,1,1,2,1,0,41401,3
24,195,1,1,2,2,1,1,2,1,0,41326,4
12,205,1,1,2,2,1,1,2,1,0,41326,3
2,218,1,1,2,2,1,1,2,1,250,41401,3
2,218,1,1,2,2,1,1,2,1,0,41326,1
1,307,1,1,2,2,1,1,2,1,0,41326,3
1,307,1,1,2,2,1,1,2,1,0,41401,4
1,307,1,1,2,2,1,1,2,1,0,41326,1
1,307,1,1,2,2,1,1,2,1,0,41326,1
1,307,1,1,2,2,1,1,2,1,0,41326,1
1,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,0,41401,1
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,0,41401,4
2,307,1,1,2,2,1,1,2,1,60,41327,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,3
2,307,1,1,2,2,1,1,2,1,0,41401,3
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,50,41326,4
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,3
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,150,41401,4
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,0,41326,3
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,150,41401,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,0,41401,2
2,307,1,1,2,2,1,1,2,1,80,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,2
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,1
2,307,1,1,2,2,1,1,2,1,0,41326,3
2,307,1,1,2,2,1,1,2,1,0,41326,3
2,307,1,1,2,2,1,1,2,1,0,41330,0
3,307,1,1,2,2,1,1,2,1,0,41326,1
3,307,1,1,2,2,1,1,2,1,0,41326,3
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,1
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,200,41326,2
3,307,1,1,2,2,1,1,2,1,50,41326,1
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41401,2
3,307,1,1,2,2,1,1,2,1,0,41326,3
3,307,1,1,2,2,1,1,2,1,0,41326,3
3,307,1,1,2,2,1,1,2,1,50,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,4
3,307,1,1,2,2,1,1,2,1,0,41326,1
3,307,1,1,2,2,1,1,2,1,0,41326,2
3,307,1,1,2,2,1,1,2,1,0,41326,1
3,307,1,1,2,2,1,1,2,1,0,41326,3
3,307,1,1,2,2,1,1,2,1,0,41326,3
3,307,1,1,2,2,1,1,2,1,0,41326,2
4,307,1,1,2,2,1,1,2,1,0,41326,2
4,307,1,1,2,2,1,1,2,1,0,41332,2
4,307,1,1,2,2,1,1,2,1,0,41327,3
4,307,1,1,2,2,1,1,2,1,0,41326,2
4,307,1,1,2,2,1,1,2,1,0,41326,3
5,307,1,1,2,2,1,1,2,1,0,41401,4
5,307,1,1,2,2,1,1,2,1,0,41330,1
5,307,1,1,2,2,1,1,2,1,0,41326,3
6,307,1,1,2,2,1,1,2,1,0,41401,3
6,307,1,1,2,2,1,1,2,1,0,41326,4
6,307,1,1,2,2,1,1,2,1,0,41326,3
7,307,1,1,2,2,1,1,2,1,0,41336,4
7,307,1,1,2,2,1,1,2,1,0,41336,4
9,307,1,1,2,2,1,1,2,1,5,41401,4
10,307,1,1,2,2,1,1,2,1,0,41401,4
12,307,1,1,2,2,1,1,2,1,0,41326,4
12,307,1,1,2,2,1,1,2,1,100,41326,4
21,307,1,1,2,2,1,1,2,1,0,41401,4
24,307,1,1,2,2,1,1,2,1,100,41336,3
24,307,1,1,2,2,1,1,2,1,0,41326,4
36,307,1,1,2,2,1,1,2,1,0,41401,4
42,307,1,1,2,2,1,1,2,1,0,41401,3
60,307,1,1,2,2,1,1,2,1,0,41336,2
76,20,2,1,2,2,1,1,2,1,0,41326,2
2,26,2,1,2,2,1,1,2,1,150,41401,1
18,76,2,1,2,2,1,1,2,1,350,41401,1
2,78,2,1,2,2,1,1,2,1,0,41326,1
3,78,2,1,2,2,1,1,2,1,0,41326,3
2,103,2,1,2,2,1,1,2,1,50,41401,2
3,103,2,1,2,2,1,1,2,1,0,41326,2
7,103,2,1,2,2,1,1,2,1,200,41326,1
60,103,2,1,2,2,1,1,2,1,500,41326,2
84,109,2,1,2,2,1,1,2,1,0,41326,3
3,128,2,1,2,2,1,1,2,1,0,41326,3
4,141,2,1,2,2,1,1,2,1,0,41326,1
5,141,2,1,2,2,1,1,2,1,0,41326,1
10,141,2,1,2,2,1,1,2,1,0,41326,1
27,179,2,1,2,2,1,1,2,1,200,41326,2
1,189,2,1,2,2,1,1,2,1,0,41326,2
3,189,2,1,2,2,1,1,2,1,0,41401,1
7,195,2,1,2,2,1,1,2,1,100,41401,1
13,205,2,1,2,2,1,1,2,1,0,41401,2
4,213,2,1,2,2,1,1,2,1,0,41326,3
0,218,2,1,2,2,1,1,2,1,0,41401,3
1,218,2,1,2,2,1,1,2,1,200,41326,3
5,218,2,1,2,2,1,1,2,1,0,41326,1
8,218,2,1,2,2,1,1,2,1,0,41326,2
1,307,2,1,2,2,1,1,2,1,0,41326,3
1,307,2,1,2,2,1,1,2,1,150,41326,3
1,307,2,1,2,2,1,1,2,1,0,41330,2
1,307,2,1,2,2,1,1,2,1,0,41326,3
1,307,2,1,2,2,1,1,2,1,0,41326,3
1,307,2,1,2,2,1,1,2,1,0,41326,3
1,307,2,1,2,2,1,1,2,1,0,41326,2
1,307,2,1,2,2,1,1,2,1,0,41326,3
1,307,2,1,2,2,1,1,2,1,0,41330,2
1,307,2,1,2,2,1,1,2,1,0,41326,4
1,307,2,1,2,2,1,1,2,1,0,41326,2
1,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,80,41327,4
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41401,3
2,307,2,1,2,2,1,1,2,1,0,41330,1
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41327,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,80,41327,4
2,307,2,1,2,2,1,1,2,1,0,41401,4
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41401,3
2,307,2,1,2,2,1,1,2,1,50,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41401,2
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,50,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,2
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,0
2,307,2,1,2,2,1,1,2,1,0,41326,0
2,307,2,1,2,2,1,1,2,1,0,41326,3
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,1
2,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,150,41326,1
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,1
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41401,2
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,1
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,200,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,1
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,4
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,2
3,307,2,1,2,2,1,1,2,1,0,41326,3
3,307,2,1,2,2,1,1,2,1,0,41326,1
3,307,2,1,2,2,1,1,2,1,0,41326,2
4,307,2,1,2,2,1,1,2,1,0,41326,4
4,307,2,1,2,2,1,1,2,1,150,41326,4
4,307,2,1,2,2,1,1,2,1,0,41326,2
4,307,2,1,2,2,1,1,2,1,150,41326,4
4,307,2,1,2,2,1,1,2,1,0,41326,3
4,307,2,1,2,2,1,1,2,1,150,41326,4
4,307,2,1,2,2,1,1,2,1,0,41326,3
4,307,2,1,2,2,1,1,2,1,0,41326,0
4,307,2,1,2,2,1,1,2,1,0,41326,2
4,307,2,1,2,2,1,1,2,1,0,41401,4
4,307,2,1,2,2,1,1,2,1,0,41326,4
4,307,2,1,2,2,1,1,2,1,0,41326,3
4,307,2,1,2,2,1,1,2,1,0,41326,3
5,307,2,1,2,2,1,1,2,1,0,41326,3
5,307,2,1,2,2,1,1,2,1,0,41326,4
5,307,2,1,2,2,1,1,2,1,150,41327,0
6,307,2,1,2,2,1,1,2,1,0,41326,4
6,307,2,1,2,2,1,1,2,1,0,41326,4
24,307,2,1,2,2,1,1,2,1,0,41401,3
48,69,1,2,2,2,1,1,2,1,200,41326,2
5,103,1,2,2,2,1,1,2,1,0,41326,3
12,109,1,2,2,2,1,1,2,1,0,41401,2
4,141,1,2,2,2,1,1,2,1,0,41325,3
19,179,1,2,2,2,1,1,2,1,100,41330,1
10,190,1,2,2,2,1,1,2,1,0,41326,0
18,205,1,2,2,2,1,1,2,1,150,41326,1
24,213,1,2,2,2,1,1,2,1,0,41326,4
1,218,1,2,2,2,1,1,2,1,200,41326,2
2,218,1,2,2,2,1,1,2,1,0,41326,1
1,307,1,2,2,2,1,1,2,1,0,41326,3
1,307,1,2,2,2,1,1,2,1,0,41326,0
1,307,1,2,2,2,1,1,2,1,0,41326,1
1,307,1,2,2,2,1,1,2,1,0,41326,1
1,307,1,2,2,2,1,1,2,1,0,41326,3
1,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41401,2
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41401,2
2,307,1,2,2,2,1,1,2,1,50,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,80,41327,4
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41401,2
2,307,1,2,2,2,1,1,2,1,0,41326,4
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,80,41327,4
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,3
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,1
2,307,1,2,2,2,1,1,2,1,0,41401,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,2
2,307,1,2,2,2,1,1,2,1,50,41326,2
2,307,1,2,2,2,1,1,2,1,0,41326,3
3,307,1,2,2,2,1,1,2,1,0,41326,1
3,307,1,2,2,2,1,1,2,1,1,41330,3
3,307,1,2,2,2,1,1,2,1,0,41326,3
3,307,1,2,2,2,1,1,2,1,0,41326,0
3,307,1,2,2,2,1,1,2,1,200,41326,1
3,307,1,2,2,2,1,1,2,1,0,41326,1
3,307,1,2,2,2,1,1,2,1,0,41330,1
3,307,1,2,2,2,1,1,2,1,50,41326,4
3,307,1,2,2,2,1,1,2,1,0,41326,2
3,307,1,2,2,2,1,1,2,1,100,41326,2
3,307,1,2,2,2,1,1,2,1,0,41326,3
3,307,1,2,2,2,1,1,2,1,0,41336,3
4,307,1,2,2,2,1,1,2,1,0,41326,2
4,307,1,2,2,2,1,1,2,1,0,41326,3
4,307,1,2,2,2,1,1,2,1,0,41401,4
4,307,1,2,2,2,1,1,2,1,350,41336,0
4,307,1,2,2,2,1,1,2,1,0,41326,2
5,307,1,2,2,2,1,1,2,1,0,41326,4
5,307,1,2,2,2,1,1,2,1,0,41327,3
5,307,1,2,2,2,1,1,2,1,0,41326,2
5,307,1,2,2,2,1,1,2,1,0,41326,2
8,307,1,2,2,2,1,1,2,1,50,41326,3
9,307,1,2,2,2,1,1,2,1,0,41326,4
10,307,1,2,2,2,1,1,2,1,0,41326,4
13,307,1,2,2,2,1,1,2,1,0,41326,1
18,307,1,2,2,2,1,1,2,1,0,41336,4
48,307,1,2,2,2,1,1,2,1,0,41326,4
53,307,1,2,2,2,1,1,2,1,0,41326,3
5,20,2,2,2,2,1,1,2,1,0,41326,1
72,26,2,2,2,2,1,1,2,1,0,41326,4
2,72,2,2,2,2,1,1,2,1,0,41326,2
36,83,2,2,2,2,1,1,2,1,0,41326,1
41,83,2,2,2,2,1,1,2,1,200,41326,2
48,109,2,2,2,2,1,1,2,1,0,41332,1
1,141,2,2,2,2,1,1,2,1,0,41327,3
6,179,2,2,2,2,1,1,2,1,0,41326,2
57,179,2,2,2,2,1,1,2,1,250,41324,4
9,187,2,2,2,2,1,1,2,1,0,41401,4
48,205,2,2,2,2,1,1,2,1,0,41326,1
60,205,2,2,2,2,1,1,2,1,300,41401,1
48,206,2,2,2,2,1,1,2,1,0,41401,4
2,213,2,2,2,2,1,1,2,1,0,41326,2
2,218,2,2,2,2,1,1,2,1,250,41401,2
20,218,2,2,2,2,1,1,2,1,0,41326,2
2,237,2,2,2,2,1,1,2,1,0,41326,2
1,307,2,2,2,2,1,1,2,1,0,41326,3
1,307,2,2,2,2,1,1,2,1,0,41326,2
1,307,2,2,2,2,1,1,2,1,0,41326,3
1,307,2,2,2,2,1,1,2,1,0,41401,2
1,307,2,2,2,2,1,1,2,1,0,41326,3
1,307,2,2,2,2,1,1,2,1,0,41326,3
1,307,2,2,2,2,1,1,2,1,0,41326,2
1,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41330,2
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41401,2
2,307,2,2,2,2,1,1,2,1,0,41326,0
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,350,41336,3
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41401,4
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,4
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,100,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,0
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,0
2,307,2,2,2,2,1,1,2,1,80,41327,4
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,100,41326,4
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41324,2
2,307,2,2,2,2,1,1,2,1,0,41330,2
2,307,2,2,2,2,1,1,2,1,0,41326,0
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,0
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,100,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,1
2,307,2,2,2,2,1,1,2,1,200,41326,1
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,0,41326,3
2,307,2,2,2,2,1,1,2,1,100,41326,4
2,307,2,2,2,2,1,1,2,1,0,41326,2
2,307,2,2,2,2,1,1,2,1,0,41401,2
2,307,2,2,2,2,1,1,2,1,0,41326,0
3,307,2,2,2,2,1,1,2,1,50,41326,4
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,2
3,307,2,2,2,2,1,1,2,1,50,41326,2
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,1
3,307,2,2,2,2,1,1,2,1,0,41326,2
3,307,2,2,2,2,1,1,2,1,0,41326,2
3,307,2,2,2,2,1,1,2,1,0,41326,2
3,307,2,2,2,2,1,1,2,1,0,41326,2
3,307,2,2,2,2,1,1,2,1,50,41326,2
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,1
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,1
3,307,2,2,2,2,1,1,2,1,0,41326,2
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,0,41326,3
3,307,2,2,2,2,1,1,2,1,200,41326,2
4,307,2,2,2,2,1,1,2,1,50,41326,1
4,307,2,2,2,2,1,1,2,1,0,41326,3
4,307,2,2,2,2,1,1,2,1,0,41326,3
4,307,2,2,2,2,1,1,2,1,0,41326,3
4,307,2,2,2,2,1,1,2,1,0,41326,1
4,307,2,2,2,2,1,1,2,1,0,41326,3
5,307,2,2,2,2,1,1,2,1,0,41326,4
5,307,2,2,2,2,1,1,2,1,0,41330,1
6,307,2,2,2,2,1,1,2,1,0,41401,3
6,307,2,2,2,2,1,1,2,1,0,41326,4
7,307,2,2,2,2,1,1,2,1,0,41326,4
8,307,2,2,2,2,1,1,2,1,0,41326,3
24,307,2,2,2,2,1,1,2,1,0,41326,4
36,307,2,2,2,2,1,1,2,1,0,41327,4
38,17,1,3,2,2,1,1,2,1,0,41326,4
19,69,1,3,2,2,1,1,2,1,390,41326,1
72,109,1,3,2,2,1,1,2,1,30,41326,2
77,109,1,3,2,2,1,1,2,1,0,41401,2
96,109,1,3,2,2,1,1,2,1,0,41326,2
60,213,1,3,2,2,1,1,2,1,0,41401,4
60,213,1,3,2,2,1,1,2,1,0,41401,4
1,307,1,3,2,2,1,1,2,1,0,41326,3
2,307,1,3,2,2,1,1,2,1,0,41326,2
2,307,1,3,2,2,1,1,2,1,0,41326,1
3,307,1,3,2,2,1,1,2,1,0,41326,4
24,307,1,3,2,2,1,1,2,1,0,41401,4
36,307,1,3,2,2,1,1,2,1,0,41326,4
8,69,2,3,2,2,1,1,2,1,0,41326,3
24,109,2,3,2,2,1,1,2,1,0,41326,0
2,141,2,3,2,2,1,1,2,1,0,41326,1
1,307,2,3,2,2,1,1,2,1,0,41326,1
2,307,2,3,2,2,1,1,2,1,0,41326,1
3,307,2,3,2,2,1,1,2,1,200,41326,2
3,307,2,3,2,2,1,1,2,1,0,41330,4
6,307,2,3,2,2,1,1,2,1,0,41326,1
12,307,1,4,2,2,1,1,2,1,0,41326,3
1,109,2,4,2,2,1,1,2,1,0,41401,2
9,109,2,4,2,2,1,1,2,1,0,41326,1
2,307,2,4,2,2,1,1,2,1,0,41326,3
5,307,2,4,2,2,1,1,2,1,0,41401,3
8,307,2,4,2,2,1,1,2,1,0,41326,4
